Date,State,Region_Index,ANC_Registered,Adult_Death_TB,Adult_Suicide,C_Section,Child_Diarrhoea,Child_Malaria,Child_TB,Condoms_Distributed,Early_Breastfeeding,Immunization_MR,Infant_Death_Sepsis,Institutional_Delivery,Low_Birth_Weight,Maternal_Death_Bleeding,PW_Hypertension,Severe_Anaemia_Treated
26-02-2019,Delhi,0,825,1,2,197,224,2,3,2753,493,105,2,660,151,0,52,33
26-02-2019,Delhi,1,1248,0,0,62,352,3,0,12950,133,787,0,153,26,0,12,9
26-02-2019,Goa,0,69,0,0,15,11,0,0,1155,35,48,0,38,8,0,3,1
26-02-2019,Goa,1,15,0,0,9,0,0,0,56,10,13,0,14,1,0,1,0
26-02-2019,Gujarat,0,2704,4,6,231,799,13,3,51380,1803,2354,5,1768,306,0,51,180
26-02-2019,Gujarat,1,1234,0,0,362,72,4,1,23066,1378,1150,0,1581,128,0,11,20
26-02-2019,Haryana,0,1249,4,5,106,83,0,1,39504,767,1142,2,795,129,0,27,80
26-02-2019,Haryana,1,421,0,0,164,29,0,0,10624,622,460,0,623,43,0,3,6
26-02-2019,Himachal Pradesh,0,321,1,1,57,48,0,0,10912,236,303,0,254,34,0,7,2
26-02-2019,Himachal Pradesh,1,2,0,0,0,0,0,0,64,0,3,0,0,0,0,0,0
26-02-2019,Jammu & Kashmir,0,870,0,0,190,164,0,0,7957,488,619,2,490,28,0,26,99
26-02-2019,Jammu & Kashmir,1,176,0,0,42,5,0,0,556,48,64,0,51,3,0,4,1
26-02-2019,Jharkhand,0,2574,0,1,157,74,18,1,25817,1996,2219,1,2053,144,0,30,33
26-02-2019,Jharkhand,1,201,0,0,23,4,1,0,597,88,165,0,93,7,0,2,1
26-02-2019,Karnataka,0,2478,5,17,425,587,4,4,38845,1392,2398,3,1537,206,0,96,78
26-02-2019,Karnataka,1,829,0,1,446,116,2,1,9532,983,819,0,1152,74,0,41,20
26-02-2019,Kerala,0,1365,0,1,436,183,0,0,4813,1094,1291,0,1126,133,0,45,6
26-02-2019,Kerala,1,216,0,0,111,27,0,0,921,196,131,0,228,22,0,7,1
26-02-2019,Lakshadweep,0,4,0,0,1,5,0,0,86,3,3,0,3,0,0,0,0
26-02-2019,Madhya Pradesh,0,4898,5,13,228,712,19,9,64556,2929,4387,6,3011,529,1,101,134
26-02-2019,Madhya Pradesh,1,961,0,0,210,81,22,1,11041,826,750,1,961,121,0,32,47
26-02-2019,Maharashtra,0,3842,7,19,1024,169,4,4,32416,4150,3753,5,4715,535,0,87,173
26-02-2019,Maharashtra,1,2128,2,0,198,118,2,1,20594,757,2131,0,817,120,0,31,54
26-02-2019,Manipur,0,154,0,0,23,30,0,0,430,92,106,0,87,4,0,1,0
26-02-2019,Manipur,1,10,0,0,10,1,0,0,20,14,9,0,15,1,0,0,0
26-02-2019,Meghalaya,0,417,1,0,26,199,1,1,905,241,191,0,164,21,0,12,10
26-02-2019,Meghalaya,1,12,0,0,0,7,0,0,63,0,11,0,0,0,0,0,0
26-02-2019,Mizoram,0,47,0,0,7,30,2,0,280,52,35,0,47,3,0,2,0
26-02-2019,Mizoram,1,21,0,0,3,2,0,0,129,8,17,0,9,0,0,0,0
26-02-2019,Nagaland,0,86,0,0,5,12,0,0,207,45,47,0,43,2,0,1,0
26-02-2019,Nagaland,1,28,0,0,4,3,0,0,126,6,8,0,9,1,0,0,0
26-02-2019,Odisha,0,1955,3,3,442,508,45,2,24323,1790,1799,3,1765,345,0,31,37
26-02-2019,Odisha,1,156,0,0,9,14,0,0,1585,30,154,1,31,5,0,2,2
26-02-2019,Puducherry,0,77,0,0,16,21,0,0,1341,36,17,0,41,5,0,2,0
26-02-2019,Puducherry,1,209,0,0,24,8,0,0,1830,55,28,0,88,13,0,6,5
26-02-2019,Punjab,0,963,3,4,269,92,0,1,51984,657,825,0,799,72,0,20,21
26-02-2019,Punjab,1,330,0,0,155,45,0,0,14208,263,304,0,341,13,0,6,4
26-02-2019,Rajasthan,0,3724,4,5,128,924,17,4,99124,2433,2139,3,2418,320,0,36,87
26-02-2019,Rajasthan,1,1220,4,1,366,106,3,2,9689,1266,444,5,1505,231,0,47,60
26-02-2019,Sikkim,0,25,0,0,5,11,0,0,687,11,15,0,13,1,0,1,0
26-02-2019,Sikkim,1,4,0,0,4,0,0,0,78,4,3,0,7,1,0,0,0
26-02-2019,Tamil Nadu,0,2074,4,21,420,1773,3,0,11850,988,2066,3,1129,170,0,92,54
26-02-2019,Tamil Nadu,1,927,0,1,848,129,0,0,5263,1152,760,0,1557,191,0,34,22
26-02-2019,Telangana,0,1346,2,9,508,87,1,1,10910,968,1332,0,1048,77,0,38,48
26-02-2019,Telangana,1,807,0,0,426,56,3,0,1743,519,581,0,815,49,0,24,16
26-02-2019,Tripura,0,179,0,1,28,33,4,0,436,126,141,0,122,16,0,3,2
26-02-2019,Tripura,1,14,0,0,12,1,0,0,62,20,10,0,20,2,0,0,0
26-02-2019,Uttar Pradesh,0,18161,3,2,540,1288,32,20,100336,9694,13448,2,9378,1212,3,302,364
26-02-2019,Uttar Pradesh,1,2239,0,0,354,184,7,1,20040,1100,2181,0,1657,60,0,16,19
26-02-2019,Uttarakhand,0,568,0,0,42,34,1,0,6413,270,432,0,250,23,0,8,3
26-02-2019,Uttarakhand,1,104,0,0,17,16,0,0,1006,134,76,0,150,10,0,1,6
26-02-2019,West Bengal,0,4346,4,15,508,766,1,5,77566,2092,3591,6,2325,508,0,129,14
26-02-2019,West Bengal,1,524,0,1,857,152,18,0,8133,956,478,1,1438,264,0,50,15
27-02-2019,A & N Islands,0,11,0,0,3,5,0,0,388,9,9,0,11,2,0,1,0
27-02-2019,A & N Islands,1,3,0,0,0,1,0,0,38,0,2,0,0,0,0,0,0
27-02-2019,Andhra Pradesh,0,1800,7,9,246,110,2,2,64871,756,1787,3,786,73,0,32,22
27-02-2019,Andhra Pradesh,1,490,0,0,550,40,0,0,3718,1328,589,0,1406,35,0,12,9
27-02-2019,Arunachal Pradesh,0,83,0,0,11,23,1,0,273,53,53,0,56,3,0,2,1
27-02-2019,Arunachal Pradesh,1,3,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0
27-02-2019,Assam,0,1891,2,4,256,283,4,2,15430,1576,1728,3,1549,224,0,60,28
27-02-2019,Assam,1,121,0,0,130,13,0,0,497,144,112,0,160,18,0,3,1
27-02-2019,Bihar,0,8652,0,0,144,212,2,4,28452,5625,7592,1,5403,552,0,82,65
27-02-2019,Bihar,1,1175,0,0,3,24,0,1,3271,402,959,0,320,34,0,7,9
27-02-2019,Chandigarh,0,51,1,0,26,14,0,0,184,52,4,0,61,18,0,4,1
27-02-2019,Chandigarh,1,57,0,0,4,18,0,0,4111,19,43,0,21,3,0,1,1
27-02-2019,Chhattisgarh,0,1618,2,7,114,327,50,2,12760,1200,1401,1,1259,144,0,34,42
27-02-2019,Chhattisgarh,1,294,0,0,97,32,0,0,953,203,277,0,230,14,0,6,5
27-02-2019,Dadra & Nagar Haveli,0,18,0,0,7,8,0,0,1035,23,17,0,25,9,0,1,1
27-02-2019,Dadra & Nagar Haveli,1,6,0,0,2,0,0,0,1323,3,8,0,3,0,0,0,0
27-02-2019,Daman & Diu,0,13,0,0,3,4,0,0,342,9,11,0,10,3,0,0,0
27-02-2019,Daman & Diu,1,6,0,0,1,0,0,0,82,1,4,0,2,0,0,0,0
27-02-2019,Delhi,0,824,1,2,196,221,2,3,2814,487,105,2,697,154,0,53,34
27-02-2019,Delhi,1,1245,0,0,61,336,3,0,13829,128,807,0,152,24,0,12,9
27-02-2019,Goa,0,69,0,0,14,11,0,0,1169,33,47,0,42,9,0,3,1
27-02-2019,Goa,1,15,0,0,9,0,0,0,53,10,14,0,15,1,0,0,0
27-02-2019,Gujarat,0,2681,4,6,249,841,13,3,54128,1695,2292,5,1797,307,0,49,190
27-02-2019,Gujarat,1,1173,0,0,360,74,4,1,22652,1381,1193,0,1601,135,0,11,19
27-02-2019,Haryana,0,1310,4,5,108,84,0,1,36857,803,1107,2,788,130,0,29,76
27-02-2019,Haryana,1,421,0,0,174,29,0,0,10827,620,501,0,621,42,0,3,6
27-02-2019,Himachal Pradesh,0,340,1,1,60,48,0,0,11626,253,290,0,233,35,0,7,2
27-02-2019,Himachal Pradesh,1,2,0,0,0,0,0,0,62,0,3,0,0,0,0,0,0
27-02-2019,Jammu & Kashmir,0,882,0,0,199,151,0,0,8135,501,597,2,472,28,0,26,102
27-02-2019,Jammu & Kashmir,1,179,0,0,44,5,0,0,545,47,63,0,49,3,0,4,2
27-02-2019,Jharkhand,0,2559,0,1,156,72,18,1,26637,2059,2140,1,1955,139,0,31,33
27-02-2019,Jharkhand,1,218,0,0,24,3,1,0,592,96,178,0,95,7,0,2,1
27-02-2019,Karnataka,0,2681,4,16,419,556,4,4,40749,1487,2432,3,1613,210,0,100,73
27-02-2019,Karnataka,1,816,0,1,464,118,2,1,9452,989,853,0,1163,73,0,43,19
27-02-2019,Kerala,0,1324,0,1,443,188,0,0,4725,1084,1178,0,1200,129,0,46,6
27-02-2019,Kerala,1,211,0,0,110,28,0,0,912,199,126,0,223,22,0,7,1
27-02-2019,Lakshadweep,0,4,0,0,1,5,0,0,92,3,3,0,3,0,0,0,0
27-02-2019,Madhya Pradesh,0,4975,6,13,211,707,19,8,59888,3007,4563,6,3222,520,1,99,132
27-02-2019,Madhya Pradesh,1,928,0,1,210,86,23,1,10567,787,722,1,946,127,0,32,48
27-02-2019,Maharashtra,0,4003,6,17,1121,167,3,4,29612,3987,3704,5,4358,519,0,87,185
27-02-2019,Maharashtra,1,2143,2,0,204,118,2,1,20605,747,2105,0,849,119,0,30,54
27-02-2019,Manipur,0,156,0,0,22,33,0,0,410,94,111,0,84,4,0,1,0
27-02-2019,Manipur,1,9,0,0,10,1,0,0,22,14,9,0,14,1,0,0,0
27-02-2019,Meghalaya,0,399,1,0,26,192,1,1,922,229,201,0,168,20,0,11,10
27-02-2019,Meghalaya,1,12,0,0,0,7,0,0,67,0,11,0,0,0,0,0,0
27-02-2019,Mizoram,0,51,0,0,7,29,2,0,301,51,36,0,47,2,0,2,0
27-02-2019,Mizoram,1,21,0,0,3,2,0,0,124,8,18,0,9,0,0,0,0
27-02-2019,Nagaland,0,92,0,0,5,12,0,0,209,42,46,0,43,2,0,1,0
27-02-2019,Nagaland,1,28,0,0,4,3,0,0,128,6,8,0,9,1,0,0,0
27-02-2019,Odisha,0,1937,3,3,406,500,44,2,24360,1716,1934,3,1781,359,0,30,37
27-02-2019,Odisha,1,158,0,0,10,14,0,0,1473,30,150,0,31,6,0,2,2
27-02-2019,Puducherry,0,79,0,0,16,23,0,0,1314,38,17,0,41,6,0,2,0
27-02-2019,Puducherry,1,225,0,0,24,8,0,0,1891,55,26,0,86,13,0,5,5
27-02-2019,Punjab,0,984,3,4,268,87,0,1,51185,633,877,0,750,72,0,20,21
27-02-2019,Punjab,1,331,0,0,163,45,0,0,13955,256,296,0,346,14,0,6,4
27-02-2019,Rajasthan,0,4058,4,5,132,861,18,4,95843,2400,2141,3,2509,321,0,35,83
27-02-2019,Rajasthan,1,1271,4,1,373,117,3,2,9979,1228,438,5,1493,227,0,46,58
27-02-2019,Sikkim,0,24,0,0,5,10,0,0,755,11,16,0,13,1,0,1,0
27-02-2019,Sikkim,1,4,0,0,4,0,0,0,78,3,3,0,8,1,0,0,0
27-02-2019,Tamil Nadu,0,2286,4,20,407,1755,3,0,11444,959,2023,3,1205,185,0,93,53
27-02-2019,Tamil Nadu,1,969,0,1,788,120,0,0,5138,1148,755,0,1586,190,0,35,21
27-02-2019,Telangana,0,1385,2,9,471,84,1,1,10806,917,1347,0,1098,74,0,37,49
27-02-2019,Telangana,1,829,0,0,408,58,3,0,1882,517,590,0,784,48,0,24,17
27-02-2019,Tripura,0,178,0,1,28,34,4,0,429,126,140,0,132,15,0,3,2
27-02-2019,Tripura,1,14,0,0,12,1,0,0,60,18,11,0,20,2,0,0,0
27-02-2019,Uttar Pradesh,0,18656,3,2,548,1280,34,19,96978,10231,13871,2,9420,1196,3,291,356
27-02-2019,Uttar Pradesh,1,2209,0,0,374,192,7,1,19679,1150,1995,0,1627,61,0,17,20
27-02-2019,Uttarakhand,0,560,0,0,41,35,1,0,6188,269,432,0,246,24,0,8,3
27-02-2019,Uttarakhand,1,104,0,0,18,15,0,0,1045,137,77,0,159,10,0,1,6
27-02-2019,West Bengal,0,4137,4,15,508,765,1,4,73973,2139,3814,7,2127,525,0,137,13
27-02-2019,West Bengal,1,558,0,2,864,161,18,0,7917,948,455,1,1429,253,0,50,16
28-02-2019,A & N Islands,0,11,0,0,3,5,0,0,384,9,9,0,11,2,0,1,0
28-02-2019,A & N Islands,1,3,0,0,0,1,0,0,38,0,2,0,0,0,0,0,0
28-02-2019,Andhra Pradesh,0,1871,6,9,248,103,2,2,68457,784,1882,3,796,71,0,31,22
28-02-2019,Andhra Pradesh,1,520,0,0,521,42,0,0,3683,1411,625,0,1367,33,0,12,9
28-02-2019,Arunachal Pradesh,0,85,0,0,11,24,1,0,263,51,57,0,55,3,0,2,1
28-02-2019,Arunachal Pradesh,1,3,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0
28-02-2019,Assam,0,1979,2,4,273,291,4,2,14994,1636,1619,3,1425,221,0,59,31
28-02-2019,Assam,1,125,0,0,120,12,0,0,500,145,111,0,155,19,0,3,1
28-02-2019,Bihar,0,9312,0,0,143,213,2,4,30583,5374,7461,1,5374,583,0,87,65
28-02-2019,Bihar,1,1172,0,0,3,23,0,1,3168,407,984,0,325,34,0,7,8
28-02-2019,Chandigarh,0,48,1,0,25,14,0,0,183,55,4,0,62,18,0,4,0
28-02-2019,Chandigarh,1,55,0,0,4,17,0,0,4274,20,45,0,21,3,0,1,1
28-02-2019,Chhattisgarh,0,1619,2,7,118,316,51,2,12815,1141,1433,1,1220,142,0,36,41
28-02-2019,Chhattisgarh,1,293,0,0,102,35,0,0,991,221,286,0,218,15,0,6,5
28-02-2019,Dadra & Nagar Haveli,0,18,0,0,8,8,0,0,1060,23,16,0,25,9,0,1,1
28-02-2019,Dadra & Nagar Haveli,1,6,0,0,2,0,0,0,1391,3,8,0,3,0,0,0,0
28-02-2019,Daman & Diu,0,14,0,0,3,3,0,0,342,9,10,0,10,2,0,0,0
28-02-2019,Daman & Diu,1,6,0,0,1,0,0,0,80,1,4,0,2,0,0,0,0
28-02-2019,Delhi,0,823,1,2,192,222,2,3,2574,505,103,2,671,160,0,52,33
28-02-2019,Delhi,1,1273,0,0,62,338,3,0,12790,124,785,0,153,26,0,13,9
28-02-2019,Goa,0,66,0,0,14,11,0,0,1121,34,50,0,41,8,0,3,1
28-02-2019,Goa,1,15,0,0,9,0,0,0,56,10,13,0,15,1,0,0,0
28-02-2019,Gujarat,0,2757,5,6,236,806,13,3,52311,1668,2380,5,1912,306,0,50,192
28-02-2019,Gujarat,1,1173,0,0,375,70,4,1,21967,1312,1124,0,1603,127,0,11,20
28-02-2019,Haryana,0,1323,4,5,106,80,0,1,37787,791,1163,2,854,139,0,27,76
28-02-2019,Haryana,1,434,0,0,166,29,0,0,10386,612,490,0,625,46,0,3,6
28-02-2019,Himachal Pradesh,0,315,1,1,56,48,0,0,11568,248,288,0,256,37,0,7,2
28-02-2019,Himachal Pradesh,1,2,0,0,0,0,0,0,66,0,3,0,0,0,0,0,0
28-02-2019,Jammu & Kashmir,0,907,0,0,203,160,0,0,8040,507,606,2,518,29,0,27,98
28-02-2019,Jammu & Kashmir,1,179,0,0,44,5,0,0,582,48,65,0,51,3,0,4,1
28-02-2019,Jharkhand,0,2581,0,1,151,75,18,1,26510,1959,2266,1,2005,148,0,31,32
28-02-2019,Jharkhand,1,210,0,0,22,4,1,0,614,90,173,0,93,6,0,2,1
28-02-2019,Karnataka,0,2489,5,16,437,591,4,4,38831,1426,2238,3,1608,206,0,100,74
28-02-2019,Karnataka,1,815,0,1,451,116,2,1,8854,988,779,0,1087,74,0,45,20
28-02-2019,Kerala,0,1317,0,1,467,181,0,0,4861,1087,1211,0,1148,136,0,45,5
28-02-2019,Kerala,1,215,0,0,108,28,0,0,882,203,136,0,225,21,0,7,1
28-02-2019,Lakshadweep,0,4,0,0,1,5,0,0,84,2,3,0,3,0,0,0,0
28-02-2019,Madhya Pradesh,0,4639,5,13,225,729,19,9,59965,3204,4214,6,2990,496,1,98,130
28-02-2019,Madhya Pradesh,1,998,0,0,219,85,22,1,10827,801,708,0,921,125,0,31,47
28-02-2019,Maharashtra,0,4002,7,19,1115,169,3,4,32462,4232,3732,5,4384,511,0,91,188
28-02-2019,Maharashtra,1,2073,2,0,196,117,2,1,19621,759,2112,0,831,114,0,32,55
28-02-2019,Manipur,0,153,0,0,24,33,0,0,394,90,107,0,81,4,0,1,0
28-02-2019,Manipur,1,10,0,0,10,1,0,0,20,15,9,0,14,1,0,0,0
28-02-2019,Meghalaya,0,407,1,0,25,189,1,1,901,231,192,0,156,20,0,12,10
28-02-2019,Meghalaya,1,12,0,0,0,7,0,0,63,0,11,0,0,0,0,0,0
28-02-2019,Mizoram,0,47,0,0,8,30,2,0,289,53,36,0,45,3,0,2,0
28-02-2019,Mizoram,1,21,0,0,3,2,0,0,122,8,17,0,9,0,0,0,0
28-02-2019,Nagaland,0,87,0,0,5,12,0,0,199,43,44,0,43,2,0,1,0
28-02-2019,Nagaland,1,30,0,0,4,3,0,0,122,6,8,0,10,1,0,0,0
28-02-2019,Odisha,0,1897,3,3,419,491,44,2,24942,1706,1859,3,1810,329,0,31,35
28-02-2019,Odisha,1,161,0,0,9,14,0,0,1535,30,152,0,33,6,0,2,2
28-02-2019,Puducherry,0,78,0,0,17,22,0,0,1364,39,16,0,41,6,0,2,0
28-02-2019,Puducherry,1,209,0,0,23,8,0,0,1793,54,28,0,91,13,0,5,4
28-02-2019,Punjab,0,1016,3,4,278,90,0,1,50389,615,879,0,780,71,0,19,23
28-02-2019,Punjab,1,328,0,0,157,46,0,0,14503,266,310,0,330,14,0,6,5
28-02-2019,Rajasthan,0,3916,4,5,121,894,18,4,94948,2358,2196,3,2511,331,0,35,87
28-02-2019,Rajasthan,1,1195,4,1,358,109,3,2,10205,1220,413,5,1533,232,0,47,58
28-02-2019,Sikkim,0,25,0,0,5,10,0,0,737,10,15,0,14,1,0,1,0
28-02-2019,Sikkim,1,4,0,0,4,0,0,0,73,3,3,0,8,1,0,0,0
28-02-2019,Tamil Nadu,0,2142,4,20,431,1839,3,0,12365,1012,1975,3,1149,175,0,87,53
28-02-2019,Tamil Nadu,1,935,0,1,843,120,0,0,4992,1173,813,0,1632,177,0,35,22
28-02-2019,Telangana,0,1441,2,9,472,90,1,1,10598,914,1271,0,1051,72,0,38,46
28-02-2019,Telangana,1,843,0,0,407,62,3,0,1741,519,616,0,800,52,0,23,16
28-02-2019,Tripura,0,178,0,1,26,33,4,0,423,118,129,0,129,15,0,3,2
28-02-2019,Tripura,1,14,0,0,12,1,0,0,60,19,10,0,19,2,0,0,0
28-02-2019,Uttar Pradesh,0,18394,3,2,569,1212,34,20,99962,9612,12916,2,9073,1279,3,307,358
28-02-2019,Uttar Pradesh,1,2137,0,0,348,199,7,1,19237,1094,2123,0,1579,58,0,15,20
28-02-2019,Uttarakhand,0,562,0,0,44,36,1,0,6041,267,472,0,259,22,0,8,3
28-02-2019,Uttarakhand,1,102,0,0,17,15,0,0,1028,146,78,0,160,10,0,1,6
28-02-2019,West Bengal,0,4486,5,16,487,757,1,4,78837,2117,3889,7,2143,524,0,128,14
28-02-2019,West Bengal,1,514,0,2,877,151,18,0,7703,942,458,1,1451,239,0,52,16
01-03-2019,A & N Islands,0,10,0,0,3,5,0,0,370,8,8,0,9,2,0,1,0
01-03-2019,A & N Islands,1,3,0,0,0,0,0,0,35,0,2,0,0,0,0,0,0
01-03-2019,Andhra Pradesh,0,1760,6,8,215,100,2,2,56512,657,1749,3,713,68,0,30,19
01-03-2019,Andhra Pradesh,1,481,0,0,451,35,0,0,3443,1263,525,0,1275,30,0,11,8
01-03-2019,Arunachal Pradesh,0,75,0,0,10,20,1,0,225,49,51,0,49,3,0,2,1
01-03-2019,Arunachal Pradesh,1,3,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0
01-03-2019,Assam,0,1774,2,3,232,278,3,2,13003,1472,1509,3,1302,199,0,51,26
01-03-2019,Assam,1,105,0,0,118,11,0,0,426,133,105,0,149,18,0,3,1
01-03-2019,Bihar,0,8070,0,0,127,186,2,4,26678,5059,6741,1,4581,497,0,79,58
01-03-2019,Bihar,1,1077,0,0,3,21,0,1,3021,347,905,0,283,32,0,6,7
01-03-2019,Chandigarh,0,43,1,0,23,13,0,0,168,49,3,0,56,15,0,4,0
01-03-2019,Chandigarh,1,53,0,0,3,16,0,0,3795,17,40,0,18,2,0,1,1
01-03-2019,Chhattisgarh,0,1442,1,7,107,296,44,2,11951,1096,1330,1,1107,131,0,33,35
01-03-2019,Chhattisgarh,1,274,0,0,91,30,0,0,887,199,257,0,202,13,0,5,4
01-03-2019,Dadra & Nagar Haveli,0,17,0,0,6,8,0,0,956,22,15,0,23,8,0,1,1
01-03-2019,Dadra & Nagar Haveli,1,5,0,0,1,0,0,0,1299,2,7,0,3,0,0,0,0
01-03-2019,Daman & Diu,0,12,0,0,3,3,0,0,295,8,9,0,10,2,0,0,0
01-03-2019,Daman & Diu,1,6,0,0,1,0,0,0,70,1,4,0,2,0,0,0,0
01-03-2019,Delhi,0,742,1,2,190,196,2,3,2517,427,93,2,587,135,0,47,30
01-03-2019,Delhi,1,1131,0,0,58,322,2,0,12181,115,765,0,134,24,0,11,8
01-03-2019,Goa,0,59,0,0,13,10,0,0,1062,29,43,0,36,8,0,3,1
01-03-2019,Goa,1,13,0,0,8,0,0,0,49,8,13,0,13,1,0,0,0
01-03-2019,Gujarat,0,2488,4,5,229,698,11,3,45749,1606,2121,4,1695,266,0,45,167
01-03-2019,Gujarat,1,1062,0,0,327,67,4,1,20998,1267,984,0,1438,115,0,10,18
01-03-2019,Haryana,0,1184,4,4,101,70,0,1,32701,739,988,1,759,124,0,25,69
01-03-2019,Haryana,1,406,0,0,150,26,0,0,9384,540,419,0,594,41,0,3,6
01-03-2019,Himachal Pradesh,0,290,1,1,52,45,0,0,10126,220,262,0,215,33,0,6,2
01-03-2019,Himachal Pradesh,1,1,0,0,0,0,0,0,58,0,2,0,0,0,0,0,0
01-03-2019,Jammu & Kashmir,0,809,0,0,178,136,0,0,7346,436,549,2,447,26,0,23,90
01-03-2019,Jammu & Kashmir,1,168,0,0,37,5,0,0,498,43,60,0,46,3,0,4,1
01-03-2019,Jharkhand,0,2334,0,1,143,68,16,1,23981,1842,1984,1,1789,129,0,29,29
01-03-2019,Jharkhand,1,198,0,0,20,3,1,0,548,83,158,0,82,6,0,2,1
01-03-2019,Karnataka,0,2251,4,15,373,524,3,4,36354,1292,2173,3,1366,191,0,93,71
01-03-2019,Karnataka,1,730,0,1,409,109,2,1,8213,955,763,0,1030,68,0,40,18
01-03-2019,Kerala,0,1196,0,1,402,166,0,0,4378,964,1103,0,996,124,0,42,5
01-03-2019,Kerala,1,200,0,0,101,24,0,0,826,191,116,0,215,20,0,7,1
01-03-2019,Lakshadweep,0,3,0,0,1,4,0,0,78,2,3,0,2,0,0,0,0
01-03-2019,Madhya Pradesh,0,4364,5,12,206,653,17,8,54538,2694,3985,5,2712,473,1,90,123
01-03-2019,Madhya Pradesh,1,888,0,0,186,75,20,1,9859,696,624,1,853,113,0,29,46
01-03-2019,Maharashtra,0,3481,6,16,991,149,3,4,27583,3890,3208,4,4117,459,0,79,160
01-03-2019,Maharashtra,1,2041,2,0,174,107,2,1,17432,659,1833,0,738,106,0,30,49
01-03-2019,Manipur,0,135,0,0,20,30,0,0,386,78,95,0,74,3,0,1,0
01-03-2019,Manipur,1,9,0,0,9,1,0,0,19,13,8,0,14,1,0,0,0
01-03-2019,Meghalaya,0,355,1,0,23,173,1,1,812,224,178,0,149,19,0,11,8
01-03-2019,Meghalaya,1,11,0,0,0,6,0,0,61,0,10,0,0,0,0,0,0
01-03-2019,Mizoram,0,44,0,0,7,27,2,0,256,47,34,0,40,2,0,1,0
01-03-2019,Mizoram,1,20,0,0,3,2,0,0,114,8,15,0,8,0,0,0,0
01-03-2019,Nagaland,0,79,0,0,4,11,0,0,181,39,42,0,36,2,0,1,0
01-03-2019,Nagaland,1,27,0,0,4,2,0,0,116,5,7,0,8,1,0,0,0
01-03-2019,Odisha,0,1777,3,3,367,460,41,1,23485,1655,1719,3,1715,321,0,29,33
01-03-2019,Odisha,1,148,0,0,9,12,0,0,1323,27,129,0,27,5,0,2,2
01-03-2019,Puducherry,0,75,0,0,15,21,0,0,1159,34,15,0,35,5,0,2,0
01-03-2019,Puducherry,1,193,0,0,23,7,0,0,1604,52,26,0,80,11,0,5,4
01-03-2019,Punjab,0,885,3,4,262,79,0,1,45460,603,814,0,700,62,0,19,19
01-03-2019,Punjab,1,306,0,0,149,39,0,0,12719,246,277,0,310,13,0,5,4
01-03-2019,Rajasthan,0,3655,3,5,113,764,15,4,85757,2209,1973,3,2172,300,0,34,75
01-03-2019,Rajasthan,1,1172,4,1,331,96,2,2,9419,1144,382,5,1349,214,0,45,53
01-03-2019,Sikkim,0,23,0,0,4,9,0,0,648,9,15,0,12,1,0,1,0
01-03-2019,Sikkim,1,3,0,0,4,0,0,0,70,3,3,0,7,1,0,0,0
01-03-2019,Tamil Nadu,0,1903,4,19,385,1687,2,0,11271,869,1858,2,1039,154,0,78,49
01-03-2019,Tamil Nadu,1,863,0,1,769,117,0,0,4692,985,707,0,1507,159,0,32,20
01-03-2019,Telangana,0,1265,2,8,463,77,1,1,10454,846,1141,0,977,64,0,34,43
01-03-2019,Telangana,1,748,0,0,380,52,2,0,1698,461,562,0,734,43,0,22,15
01-03-2019,Tripura,0,171,0,1,25,30,3,0,406,104,119,0,115,15,0,3,2
01-03-2019,Tripura,1,13,0,0,11,1,0,0,54,18,10,0,18,2,0,0,0
01-03-2019,Uttar Pradesh,0,15989,2,2,517,1141,31,18,93253,8762,12267,2,8198,1066,3,265,311
01-03-2019,Uttar Pradesh,1,1989,0,0,319,180,6,1,18552,1004,1811,0,1475,53,0,15,18
01-03-2019,Uttarakhand,0,501,0,0,37,30,1,0,5566,241,406,0,232,20,0,7,3
01-03-2019,Uttarakhand,1,89,0,0,15,14,0,0,927,126,69,0,144,9,0,1,5
01-03-2019,West Bengal,0,3724,4,14,460,713,1,4,67326,1842,3321,6,2087,476,0,125,12
01-03-2019,West Bengal,1,473,0,1,728,139,15,0,6976,874,439,1,1292,235,0,47,14
02-03-2019,A & N Islands,0,10,0,0,3,5,0,0,353,8,9,0,9,2,0,1,0
02-03-2019,A & N Islands,1,3,0,0,0,0,0,0,34,0,2,0,0,0,0,0,0
02-03-2019,Andhra Pradesh,0,1703,6,8,213,96,2,2,60609,689,1727,3,718,66,0,29,19
02-03-2019,Andhra Pradesh,1,485,0,0,493,37,0,0,3520,1210,539,0,1240,30,0,11,8
02-03-2019,Arunachal Pradesh,0,78,0,0,10,21,1,0,247,48,50,0,51,3,0,1,1
02-03-2019,Arunachal Pradesh,1,3,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0
02-03-2019,Assam,0,1647,2,3,232,268,3,2,13953,1402,1538,3,1319,217,0,56,26
02-03-2019,Assam,1,114,0,0,113,12,0,0,452,136,102,0,139,17,0,3,1
02-03-2019,Bihar,0,8019,0,0,126,189,2,3,28123,4816,6284,1,4696,527,0,73,59
02-03-2019,Bihar,1,1031,0,0,3,22,0,1,2960,339,910,0,296,31,0,6,8
02-03-2019,Chandigarh,0,46,1,0,23,13,0,0,173,46,3,0,58,16,0,4,0
